"Pathways"	"TopCut_highestMinuslogP_meanUPandDOWN"	"maximum_MinuslogP_meanUPandDOWN"	"sum_MinuslogP_meanUPandDOWN"	"times_significant_meanUPandDOWN"	"FirstTopCut_significant_meanUPandDOWN"	"PEBBA_score_meanUPandDOWN"	"TopCut_highestMinuslogP_minUPandDOWN"	"maximum_MinuslogP_maxUPandDOWN"	"sum_MinuslogP_maxUPandDOWN"	"times_significant_maxUPandDOWN"	"FirstTopCut_significant_minUPandDOWN"	"PEBBA_score_maxUPandDOWN"	"TopCut_highestMinuslogP_up"	"maximum_MinuslogP_up"	"sum_MinuslogP_up"	"times_significant_up"	"FirstTopCut_significant_up"	"PEBBA_score_up"	"TopCut_highestMinuslogP_down"	"maximum_MinuslogP_down"	"sum_MinuslogP_down"	"times_significant_down"	"FirstTopCut_significant_down"	"PEBBA_score_down"	"TopCut_highestMinuslogP_any"	"maximum_MinuslogP_any"	"sum_MinuslogP_any"	"times_significant_any"	"FirstTopCut_significant_any"	"PEBBA_score_any"
"Golgi Associated Vesicle Biogenesis"	150	0.391243966280447	1.42316859138082	0	0	0.145537963452742	100	0.432520774977552	2.38667810547692	0	0	0.175564313646888	150	0.391243966280447	1.42316859138082	0	0	0.145537963452742	100	0.432520774977552	2.38667810547692	0	0	0.175564313646888	150	0.637073116055647	4.57066935577638	0	0	0.2117824823493
"G_protein activation"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	100	0	0	0	0	0
"G_protein beta:gamma signalling"	200	0.18865718933857	0.808191966849239	0	0	0.0712156013449118	200	0.18865718933857	0.808191966849239	0	0	0.0712156013449118	200	0.18865718933857	0.808191966849239	0	0	0.0712156013449118	300	0.0834088661707972	0.760411204695139	0	0	0.0292912108697788	550	0.603806521269579	5.68488027122505	0	0	0.135499338860874
"G protein gated Potassium channels"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	1350	0.00222802400934327	0.00721341360553806	0	0	0.000476130102547075
"G_protein mediated events"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	300	0.110204083404141	0.855241632006745	0	0	0.0381942644111041	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	300	0.110204083404141	0.855241632006745	0	0	0.0381942644111041	150	0.3465319196313	2.08315400201487	0	0	0.131639252827259
"GPVI_mediated activation cascade"	200	0.169030031885391	0.671311010805418	0	0	0.0644170262529976	200	0.169030031885391	0.671311010805418	0	0	0.0644170262529976	200	0.169030031885391	0.671311010805418	0	0	0.0644170262529976	850	0.0473994531081529	0.431958371245567	0	0	0.0118232470584403	550	0.63977783157011	5.54581966504476	0	0	0.141273855669996
"GRB2 events in ERBB2 signaling"	100	0	0	0	0	0	100	0.0501842618712656	0.51031893771063	0	0	0.0127848416780313	100	0	0	0	0	0	800	0.0501842618712656	0.51031893771063	0	0	0.0127848416780313	100	0	0	0	0	0
"GRB2:SOS provides linkage to MAPK signaling for Integrins"	100	0	0	0	0	0	100	0.432520774977552	1.87687438400111	0	0	0.175564313646888	100	0	0	0	0	0	100	0.432520774977552	1.87687438400111	0	0	0.175564313646888	750	0.0680372278789399	0.286827384336353	0	0	0.017593238468199
"Growth hormone receptor signaling"	100	0.604736065499167	3.46287100188411	0	0	0.226890713228622	100	0.604736065499167	3.46287100188411	0	0	0.226890713228622	100	0.604736065499167	3.46287100188411	0	0	0.226890713228622	1200	0.0223784687804792	0.0981908451723056	0	0	0.00495730836647428	550	0.417691912501688	2.66422310166643	0	0	0.102066872795915
"HDACs deacetylate histones"	750	0.0130912291601956	0.0258984826740514	0	0	0.00347880683773424	200	0.143029552645262	0.973677015483453	0	0	0.0552028816665859	750	0.0130912291601956	0.0258984826740514	0	0	0.00347880683773424	200	0.143029552645262	0.973677015483453	0	0	0.0552028816665859	200	0.475825122860227	2.96264479703176	0	0	0.156832796142211
"HDL_mediated lipid transport"	100	0.618428503173025	1.95128996603015	0	0	0.230604759913029	100	0.618428503173025	1.95128996603015	0	0	0.230604759913029	100	0.618428503173025	1.95128996603015	0	0	0.230604759913029	100	0	0	0	0	0	1350	0.00222802400934327	0.00721341360553806	0	0	0.000476130102547075
"HDMs demethylate histones"	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	800	0.0501842618712656	0.517472832617365	0	0	0.0127848416780313	200	0.240749823048354	1.71233361122087	0	0	0.0886258584946363
"HDR through Homologous Recombination HRR"	100	0.507149054901901	1.63923039498071	0	0	0.198894999279857	100	0.507149054901901	1.63923039498071	0	0	0.198894999279857	100	0.507149054901901	1.63923039498071	0	0	0.198894999279857	200	0.156330750534961	1.09121535444503	0	0	0.0599465356968862	100	0.625031177656315	6.28566662815382	0	0	0.23237762970886
"HDR through Single Strand Annealing SSA"	450	0.0563098633968081	0.257835092465498	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	450	0.0563098633968081	0.257835092465498	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	300	0.274241188334287	2.02565902061966	0	0	0.0877916637524459
"Hedgehog ligand biogenesis"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.605385125826152	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.605385125826152	0	0	0.0127848416780313	150	0.624814924309525	5.68374293922253	0	0	0.208850688638372
"Hedgehog  off  state"	100	0.382325428374813	1.16187890718151	0	0	0.158863506957581	100	0.382325428374813	1.16187890718151	0	0	0.158863506957581	100	0.382325428374813	1.16187890718151	0	0	0.158863506957581	800	0.0334479581727712	0.379597166413105	0	0	0.00859223881833238	100	0.744169041707355	5.64381304673349	0.0344827586206897	100	0.262435525855649
"Hedgehog  on  state"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.255256968713326	1.30383206867801	0	0	0.112641302875763	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.255256968713326	1.30383206867801	0	0	0.112641302875763	100	0.844110554328372	5.54257821213058	0.0344827586206897	100	0.285030201945781
"Heparan sulfateslashheparin HS_GAG metabolism"	350	0.0712817261211173	0.557935331964066	0	0	0.0239653756475676	100	0.0712817261211173	0.557935331964066	0	0	0.0239653756475676	350	0.0712817261211173	0.557935331964066	0	0	0.0239653756475676	100	0	0	0	0	0	550	0.110795941616061	0.695238847202424	0	0	0.0313518969365493
"Hexose transport"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0.40234106820667	2.48359513405861	0	0	0.165623691733435	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0.40234106820667	2.48359513405861	0	0	0.165623691733435	1300	0.00308894370106404	0.0103023573066021	0	0	0.000669665288353248
"Hh mutants abrogate ligand secretion"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.570374446249924	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.570374446249924	0	0	0.0127848416780313	150	0.624814924309525	5.98473222266681	0	0	0.208850688638372
"Hh mutants that don t undergo autocatalytic processing are degraded by ERAD"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.570374446249924	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.570374446249924	0	0	0.0127848416780313	150	0.624814924309525	5.98473222266681	0	0	0.208850688638372
"Histidine lysine phenylalanine tyrosine proline and tryptophan catabolism"	200	0.245876304164422	0.941617496576681	0	0	0.0902907066577304	200	0.245876304164422	0.941617496576681	0	0	0.0902907066577304	200	0.245876304164422	0.941617496576681	0	0	0.0902907066577304	800	0.0501842618712656	0.570822006259047	0	0	0.0127848416780313	450	0.113711317882882	0.749654344440122	0	0	0.0344355645010477
"HIV elongation arrest and recovery"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	150	0.216221479011841	1.33026330572298	0	0	0.0874001933097931	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	150	0.216221479011841	1.33026330572298	0	0	0.0874001933097931	100	0.392349301788387	5.06889360936459	0	0	0.162265934738841
"HIV Transcription Elongation"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.195564469128387	1.24467409427983	0	0	0.0798427172153744	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.195564469128387	1.24467409427983	0	0	0.0798427172153744	100	0.350724757285462	3.38657081266393	0	0	0.147911226538068
"HIV Transcription Initiation"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.207168130023784	1.39584403504634	0	0	0.084107186375047	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	150	0.207168130023784	1.39584403504634	0	0	0.084107186375047	100	0.368529831013287	2.11218292689783	0	0	0.154124713165116
"Homologous DNA Pairing and Strand Exchange"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	300	0.274241188334287	2.02565902061966	0	0	0.0877916637524459
"Hormone_sensitive lipase HSL_mediated triacylglycerol hydrolysis"	100	0.611044813206919	7.08254919511276	0	0	0.228608267311223	100	0.611044813206919	7.08254919511276	0	0	0.228608267311223	100	0.611044813206919	7.08254919511276	0	0	0.228608267311223	100	0	0	0	0	0	1250	0.00446873596024185	0.015025891589262	0	0	0.000983074122853068
"Host Interactions with Influenza Factors"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.738104883367302	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	1500	0.0676320802291537	0.738104883367302	0	0	0.0134200602867879	1050	0.0133193814291793	0.0710251730121759	0	0	0.0031202630651844
"HSF1 activation"	1500	0.274522398589394	1.03256432740798	0	0	0.0492644855025389	100	0.274522398589394	1.03256432740798	0	0	0.0492644855025389	1500	0.274522398589394	1.03256432740798	0	0	0.0492644855025389	100	0	0	0	0	0	500	0.15778250936353	1.31567069659281	0	0	0.0451055090677732
"HSF1_dependent transactivation"	350	0.0712817261211173	0.37259857719274	0	0	0.0239653756475676	350	0.0712817261211173	0.37259857719274	0	0	0.0239653756475676	350	0.0712817261211173	0.37259857719274	0	0	0.0239653756475676	800	0.033613511446293	0.307050735097237	0	0	0.00863405604004147	500	0.151658572771438	1.03421190219585	0	0	0.0434843730651817
"HS_GAG biosynthesis"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	100	0	0	0	0	0	550	0.104805678907318	0.610369523402816	0	0	0.0297441928696598
"HS_GAG degradation"	1300	0.148917153292789	1.06285633573922	0	0	0.030041898505645	100	0.148917153292789	1.06285633573922	0	0	0.030041898505645	1300	0.148917153292789	1.06285633573922	0	0	0.030041898505645	100	0	0	0	0	0	500	0.119296226845618	0.722993317095838	0	0	0.0347505533182262
"Hyaluronan metabolism"	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	1150	0.0287103299520825	0.161671810137979	0	0	0.0064452382397078	500	0.490500600510684	3.76623415198438	0	0	0.119799773319765
"IKK complex recruitment mediated by RIP1"	950	0.105023357720232	0.302875931969381	0	0	0.0244222075608116	100	0.432520774977552	1.6724084469993	0	0	0.175564313646888	950	0.105023357720232	0.302875931969381	0	0	0.0244222075608116	100	0.432520774977552	1.6724084469993	0	0	0.175564313646888	100	0.855400021069407	5.00362967146494	0.0344827586206897	100	0.28744344856646
"IL_6_type cytokine receptor ligand interactions"	100	0	0	0	0	0	100	0.889905702421549	4.88202017242746	0.0689655172413793	0	0.24409833941927	100	0	0	0	0	0	200	0.889905702421549	4.88202017242746	0.0689655172413793	200	0.24409833941927	300	0.202521890285031	1.9246880671257	0	0	0.0671039477736659
"Inactivation of APCslashC via direct inhibition of the APCslashC complex"	100	0	0	0	0	0	100	0.432520774977552	3.18114061506432	0	0	0.175564313646888	100	0	0	0	0	0	100	0.432520774977552	3.18114061506432	0	0	0.175564313646888	850	0.0378288936685302	0.164326827301048	0	0	0.0094809211534049
"Inactivation recovery and regulation of the phototransduction cascade"	100	0	0	0	0	0	100	0.0501842618712656	0.596233059083482	0	0	0.0127848416780313	100	0	0	0	0	0	800	0.0501842618712656	0.596233059083482	0	0	0.0127848416780313	100	0.546132117656936	2.6889644317723	0	0	0.210407147166335
"Incretin synthesis secretion and inactivation"	100	0	0	0	0	0	100	0.248346499126852	1.79596129328665	0	0	0.0988474708936614	100	0	0	0	0	0	150	0.248346499126852	1.79596129328665	0	0	0.0988474708936614	850	0.0378288936685302	0.188936989589165	0	0	0.0094809211534049
"Inflammasomes"	350	1.01587132854607	13.9065286949497	0.172413793103448	350	0.222205248849849	100	1.01587132854607	13.9065286949497	0.172413793103448	0	0.222205248849849	350	1.01587132854607	13.9065286949497	0.172413793103448	350	0.222205248849849	100	0	0	0	0	0	450	0.121156111112308	0.846860533763633	0	0	0.0365564366353723
"Inhibition of the proteolytic activity of APCslashC required for the onset of anaphase by mitotic spindle checkpoint components"	100	0	0	0	0	0	100	0.432520774977552	3.18114061506432	0	0	0.175564313646888	100	0	0	0	0	0	100	0.432520774977552	3.18114061506432	0	0	0.175564313646888	850	0.0378288936685302	0.164326827301048	0	0	0.0094809211534049
"Inhibition  of voltage gated Ca2+ channels via Gbetaslashgamma subunits"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.373108438544757	0	0	0.0118232470584403	1350	0.00222802400934327	0.00721341360553806	0	0	0.000476130102547075
"Initial triggering of complement"	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	800	0.105323746980697	0.371523410660031	0	0	0.0261117436286142
"Inositol phosphate metabolism"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	300	0.103460932066618	0.865606389499308	0	0	0.0359761793883671	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	300	0.103460932066618	0.865606389499308	0	0	0.0359761793883671	100	0.434953160734581	2.47906864129722	0	0	0.176352507405197
"Insulin processing"	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	800	0.0501842618712656	0.433095463051682	0	0	0.0127848416780313	1000	0.0212091675526079	0.104041792474458	0	0	0.00504191131846182
"Insulin receptor recycling"	650	0.0284745759093243	0.134010106906858	0	0	0.00790897834664147	650	0.0284745759093243	0.134010106906858	0	0	0.00790897834664147	650	0.0284745759093243	0.134010106906858	0	0	0.00790897834664147	1400	0.00751026205149644	0.021091300379404	0	0	0.00157795679702223	250	0.416171473573766	3.25333555140436	0	0	0.131892493957883
"Integrin alphaIIb beta3 signaling"	1050	0.000862341850469868	0.00271001404249529	0	0	0.000203277088934648	1050	0.810109997030179	4.6831412842871	0.0344827586206897	0	0.11877685011112	1050	0.000862341850469868	0.00271001404249529	0	0	0.000203277088934648	1350	0.810109997030179	4.6831412842871	0.0344827586206897	1350	0.11877685011112	250	0.211302971385804	1.44426224855584	0	0	0.0737934868548866
"Integrin cell surface interactions"	300	0.478437250964143	5.92886624538776	0	0	0.139180738515585	100	0.478437250964143	5.92886624538776	0	0	0.161686291198686	300	0.478437250964143	5.92886624538776	0	0	0.139180738515585	100	0.390634500839599	2.53763647217835	0	0	0.161686291198686	1350	0.00222802400934327	0.00721341360553806	0	0	0.000476130102547075
"Interaction between L1 and Ankyrins"	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	900	0.193091149842091	0.639190160224564	0	0	0.0438982934594316
"Interactions of Rev with host cellular proteins"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.745460459427722	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	1500	0.0676320802291537	0.745460459427722	0	0	0.0134200602867879	1300	0.00334374202348208	0.0105571556290201	0	0	0.000724811807339429
"Interactions of Vpr with host cellular proteins"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.74107373911575	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	1500	0.0676320802291537	0.74107373911575	0	0	0.0134200602867879	700	0.02699755893488	0.190466068046073	0	0	0.00730614355228999
"Interferon alphaslashbeta signaling"	1500	0.686927995596252	1.8962681260988	0	0	0.101966430536369	1500	0.686927995596252	1.8962681260988	0	0	0.101966430536369	1500	0.686927995596252	1.8962681260988	0	0	0.101966430536369	1500	0.00239637905374318	0.00974795521050644	0	0	0.000491179603873554	100	0.539659560711854	3.20358858177089	0	0	0.208526661726014
"Interferon gamma signaling"	100	0.357294735222597	1.62382589162646	0	0	0.150216859738523	100	0.357294735222597	1.62382589162646	0	0	0.150216859738523	100	0.357294735222597	1.62382589162646	0	0	0.150216859738523	350	0.0657567080296636	0.719233718460736	0	0	0.0221682871656587	100	0.662681467588298	5.72524284019123	0	0	0.242266364559768
"Interleukin_1 signaling"	100	0.660312321630782	6.21432349004979	0	0	0.241655032077252	100	0.660312321630782	6.21432349004979	0	0	0.241655032077252	100	0.660312321630782	6.21432349004979	0	0	0.241655032077252	100	0.314792445230457	1.49028116734987	0	0	0.13502981942448	500	0.621015415662567	6.85402690399597	0	0	0.142951732038458
"Interleukin_6 family signaling"	1250	0.000117583616180589	0.000336970547233135	0	0	0.0000259234537623683	100	0.651684551231881	3.82352817366901	0	0	0.239416447901532	1250	0.000117583616180589	0.000336970547233135	0	0	0.0000259234537623683	100	0.651684551231881	3.82352817366901	0	0	0.239416447901532	300	0.162696616905403	1.47404611332969	0	0	0.0549590880458202
"Intraflagellar transport"	100	0.917439617866006	2.50121902758442	0.0344827586206897	100	0.300229645255002	100	0.917439617866006	2.50121902758442	0.0344827586206897	0	0.300229645255002	100	0.917439617866006	2.50121902758442	0.0344827586206897	100	0.300229645255002	100	0.432520774977552	1.80762311631443	0	0	0.175564313646888	200	0.245485898380792	1.70708559965108	0	0	0.0901642206125742
"Intra_Golgi traffic"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.561990383106083	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.561990383106083	0	0	0.0127848416780313	250	0.16440789821875	1.08970139959409	0	0	0.0587353559266303
